date,hardcore_mode,achievement_id,title,description,badge_name,points,true_ratio,type,author,game_title,game_icon,game_id,console_name,cumul_score,badge_u_r_l,game_u_r_l,datetime,retro_ratio
2022-02-04 23:45:54,1,136492,...And Business is Good,Get the 70 multiplier,151155,5,6,,hardt,Devil's Crush: Naxat Pinball,/Images/040932.png,2291,PC Engine/TurboGrafx-16,330,/Badge/151155.png,/game/2291,2022-02-04T23:45:54.000000,1.2
2023-06-23 13:50:09,1,4628,Frozen Circuit,Defeat Freeze Man,125496,5,6,progression,Crystalsnow,Mega Man 7,/Images/024525.png,469,SNES/Super Famicom,1081,/Badge/125496.png,/game/469,2023-06-23T13:50:09.000000,1.2
2024-08-11 12:59:54,1,370102,Who's Up for Sand Wars?,Finish the Beach with 100% Energy and Kills,416443,5,6,,MaddieKittyTV,Lilo and Stitch 2: Hamsterviel Havoc,/Images/085198.png,16684,Game Boy Advance,1599,/Badge/416443.png,/game/16684,2024-08-11T12:59:54.000000,1.2
2023-07-03 20:25:42,1,212523,The Prettiest Flower...,Defeat Erika at Celadon Gym,236178,5,6,progression,affftedio,~Hack~ Pokemon Unova Red,/Images/056287.png,8887,Game Boy,1526,/Badge/236178.png,/game/8887,2023-07-03T20:25:42.000000,1.2
2023-09-10 17:53:16,1,184209,The Alien Saga,Clear Meteor Crater for the first time.,204602,5,6,,KingS1zzle,Ben 10: Protector of Earth,/Images/050406.png,17978,PlayStation Portable,2018,/Badge/204602.png,/game/17978,2023-09-10T17:53:16.000000,1.2
2024-01-25 14:39:07,1,257486,Rematch Time - Erika,"Defeat Erika's Rematch Team, Set Mode Active",420665,5,6,,Delmaru,~Hack~ Twitch Plays Pokemon: Anniversary Red,/Images/094381.png,17399,Game Boy,602,/Badge/420665.png,/game/17399,2024-01-25T14:39:07.000000,1.2
2022-11-17 00:54:27,1,105960,Just Like Ash I,Complete ''Gym Battle 01'' and earn the BOULDERBadge.,115433,5,6,progression,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,25,/Badge/115433.png,/game/15988,2022-11-17T00:54:27.000000,1.2
2024-08-07 19:25:40,1,439163,Block,Complete Level 15,495107,5,6,progression,Snow,~Homebrew~ Blocks,/Images/092534.png,23744,Neo Geo Pocket,1250,/Badge/495107.png,/game/23744,2024-08-07T19:25:40.000000,1.2
2023-01-20 20:20:39,1,107267,Face Punch Finisher,Win the round with a Face Punch,117236,5,6,,BennyBurrito,IK+ | International Karate Plus | Chop N' Drop,/Images/025543.png,5690,Game Boy Advance,278,/Badge/117236.png,/game/5690,2023-01-20T20:20:39.000000,1.2
2023-06-22 00:33:46,1,232072,First Bounty,Get paid for killing the werewolf,257299,5,6,,televandalist,Last Imperial Prince,/Images/048992.png,9373,PC-FX,998,/Badge/257299.png,/game/9373,2023-06-22T00:33:46.000000,1.2
2024-01-17 15:02:34,1,106740,True Hero,Rescue Lostelle in Berry Forest (Island 3),116567,5,6,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,1881,/Badge/116567.png,/game/16195,2024-01-17T15:02:34.000000,1.2
2022-11-19 00:39:40,1,35693,Merry Picrossmas,"Complete Regular Puzzles E, F, G and H of Page 4.",36595,5,6,progression,Dexterspet,Picross NP Vol. 1,/Images/024811.png,3362,SNES/Super Famicom,199,/Badge/36595.png,/game/3362,2022-11-19T00:39:40.000000,1.2
2024-01-25 14:40:31,1,257498,Rematch Time - Sabrina,"Defeat Sabrina's Rematch Team, Set Mode Active",420667,5,6,,Delmaru,~Hack~ Twitch Plays Pokemon: Anniversary Red,/Images/094381.png,17399,Game Boy,607,/Badge/420667.png,/game/17399,2024-01-25T14:40:31.000000,1.2
2022-11-19 01:22:40,1,106088,A+ ,"Open all the gates in ""Gym Battle 07"" in one session without entering a battle.",115621,5,6,,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,244,/Badge/115621.png,/game/15988,2022-11-19T01:22:40.000000,1.2
2024-04-21 21:46:42,1,387266,SPQR,"On Gladiator, complete the SPQR event.",444473,5,6,,AfroRyan,Digital Pinball: Last Gladiators,/Images/083652.png,20455,Saturn,2107,/Badge/444473.png,/game/20455,2024-04-21T21:46:42.000000,1.2
2023-01-14 16:40:41,1,263652,Anti Gravity Machine,Complete the Level 3,295495,5,6,progression,Achievess,~Homebrew~ Impossible Game(boy),/Images/064283.png,7395,Game Boy,2625,/Badge/295495.png,/game/7395,2023-01-14T16:40:41.000000,1.2
2024-06-14 01:53:48,1,437076,Vacay!,Earn enough money in tips and go on a modest vacation,493027,5,6,win_condition,kmpers,~Homebrew~ Birdie Bartender,/Images/097456.png,19859,Game Boy,163,/Badge/493027.png,/game/19859,2024-06-14T01:53:48.000000,1.2
2022-12-02 11:12:40,1,170585,Winter Nights,Complete 'Strobe Nights' on Normal with a combo of 100,191593,5,6,,lordpsycho,Hatsune Miku: Project DIVA,/Images/061882.png,3921,PlayStation Portable,820,/Badge/191593.png,/game/3921,2022-12-02T11:12:40.000000,1.2
2024-02-21 18:30:13,1,282653,Series Marathon,Complete a Decaffeinated Roast in Triple Length.,312834,5,6,,SporyTike,Friends: The One with All the Trivia,/Images/067020.png,22184,PlayStation 2,555,/Badge/312834.png,/game/22184,2024-02-21T18:30:13.000000,1.2
2024-04-09 19:04:23,1,6462,Road to Andalay,Beat stage 6-2,226900,5,6,progression,jackolantern,Speedy Gonzales,/Images/046738.png,3329,Game Boy,518,/Badge/226900.png,/game/3329,2024-04-09T19:04:23.000000,1.2
2024-01-17 21:54:52,1,106764,Legendary Bird Silver,Capture Lugia in Navel Rock,116603,5,6,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,2011,/Badge/116603.png,/game/16195,2024-01-17T21:54:52.000000,1.2
2022-12-18 18:32:07,1,256319,From the Big Blue Ocean,Complete Hide and Seek,284265,5,6,progression,Bryan1150,Finding Nemo,/Images/062776.png,20633,PlayStation 2,1824,/Badge/284265.png,/game/20633,2022-12-18T18:32:07.000000,1.2
2024-03-24 23:34:42,1,7397,The Mysterious Imakuni,Defeat Imakuni,170337,5,6,,mickyt888,Pokemon Trading Card Game,/Images/091409.png,727,Game Boy Color,1161,/Badge/170337.png,/game/727,2024-03-24T23:34:42.000000,1.2
2023-08-27 18:52:32,1,289346,True Jedi - Standing By,"Complete ""Rebel Attack"" on Story Mode whilst achieving True Jedi (No Multipliers)",320926,5,6,missable,BatFastardJordy,LEGO Star Wars II: The Original Trilogy,/Images/064177.png,3124,PlayStation 2,1541,/Badge/320926.png,/game/3124,2023-08-27T18:52:32.000000,1.2
2023-03-31 19:59:28,1,109369,Roof Tops - Time Trial,Complete Roof Tops in Time Trial.,119287,5,6,,BrunoKiko,Donald Duck: Goin' Quackers,/Images/044729.png,16231,Nintendo 64,1972,/Badge/119287.png,/game/16231,2023-03-31T19:59:28.000000,1.2
2022-10-29 20:26:02,1,178457,To the Moon!,Defeat Archer in Mt. Moon,466935,5,6,progression,Chawk,~Hack~ Pokemon Radical Red,/Images/078141.png,17361,Game Boy Advance,2681,/Badge/466935.png,/game/17361,2022-10-29T20:26:02.000000,1.2
2022-08-21 15:17:48,1,106475,VS Packy,Complete Round 2 - Normal,116015,5,6,progression,hardt,Puzzle Bobble 2 | Bust-A-Move Again EX [Neo-Geo MVS],/Images/032927.png,12248,Arcade,2148,/Badge/116015.png,/game/12248,2022-08-21T15:17:48.000000,1.2
2022-12-14 19:51:55,1,34779,Smell Ya Later!,Defeat your rival on the S.S. Anne.,233609,5,6,progression,gooby,Pokemon LeafGreen Version,/Images/074225.png,788,Game Boy Advance,1582,/Badge/233609.png,/game/788,2022-12-14T19:51:55.000000,1.2
2023-10-03 19:58:18,1,210960,Own The Neighborhood,Own 2/6 of the City.,233706,5,6,progression,Blazekickn,Need for Speed: Carbon - Own the City,/Images/055722.png,11777,Game Boy Advance,1737,/Badge/233706.png,/game/11777,2023-10-03T19:58:18.000000,1.2
2022-11-17 19:45:16,1,106082,Gambling Addict,Complete ''Normal Level 05''.,115581,5,6,progression,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,70,/Badge/115581.png,/game/15988,2022-11-17T19:45:16.000000,1.2
2023-09-22 18:44:43,1,165738,Was It Worth It?,Obtain Mewtwo with all 123 possible Pokemon Obtained,313662,5,6,,Snow,Pokemon Red Version [Subset - Professor Oak Challenge],/Images/067443.png,16084,Game Boy,849,/Badge/313662.png,/game/16084,2023-09-22T18:44:43.000000,1.2
2024-02-16 21:16:52,1,242924,Casino City,Catch 11 Monkeys in Casino City,269827,5,6,,ThatAmericanSlacker,Ape Escape 2,/Images/069063.png,2688,PlayStation 2,68,/Badge/269827.png,/game/2688,2024-02-16T21:16:52.000000,1.2
2023-04-21 19:16:46,1,166795,Soul of the Patriot,Complete Arcade mode with Hwang on any difficulty (P1 only),187588,5,6,progression,Pebete,Soul Blade,/Images/025358.png,11284,PlayStation,1583,/Badge/187588.png,/game/11284,2023-04-21T19:16:46.000000,1.2
2024-01-23 20:22:22,1,257480,This Puzzle Will Forever Be Hated,Defeat Lt. Surge and earn the Thunder Badge,420640,5,6,progression,Delmaru,~Hack~ Twitch Plays Pokemon: Anniversary Red,/Images/094381.png,17399,Game Boy,387,/Badge/420640.png,/game/17399,2024-01-23T20:22:22.000000,1.2
2023-04-07 14:23:02,1,197309,IN THE ASTRON BELT,Beat Stage 7,219325,10,12,progression,GalacticSpear,Donkey Kong 3: Dai Gyakushu,/Images/041322.png,6812,PC-8000/8800,55,/Badge/219325.png,/game/6812,2023-04-07T14:23:02.000000,1.2
2023-05-18 17:24:58,1,40022,Goblin Tournament,Won the Goblin Tournament,41085,5,6,,LordShin,Light Crusader,/Images/009270.png,207,Genesis/Mega Drive,1016,/Badge/41085.png,/game/207,2023-05-18T17:24:58.000000,1.2
2015-08-18 20:48:08,1,19857,Map Collected,Collect whole map,64549,5,6,,kid38,DuckTales 2,/Images/072268.png,1670,NES/Famicom,1125,/Badge/64549.png,/game/1670,2015-08-18T20:48:08.000000,1.2
2016-03-06 20:59:51,1,33594,Always Plodding Behind!,Defeat your Rival in Cerulean City.,237342,5,6,,gooby,Pokemon FireRed Version,/Images/074224.png,515,Game Boy Advance,2870,/Badge/237342.png,/game/515,2016-03-06T20:59:51.000000,1.2
2023-05-18 23:15:02,1,280313,Vendetta Bronze Fighter,Reach 20 Score KO (Only counts 1P),310063,5,6,,Chr0x,Vendetta,/Images/066678.png,11804,Arcade,1182,/Badge/310063.png,/game/11804,2023-05-18T23:15:02.000000,1.2
2023-02-18 04:00:10,1,56677,The Asteroid Field,Get through the Asteroid Belt.,59150,5,6,progression,ikki5,Star Wars: Shadows of the Empire,/Images/055047.png,10153,Nintendo 64,3396,/Badge/59150.png,/game/10153,2023-02-18T04:00:10.000000,1.2
2024-08-07 19:56:20,1,439160,2x2x4,Complete Level 13 in 80 moves or less,495104,5,6,,Snow,~Homebrew~ Blocks,/Images/092534.png,23744,Neo Geo Pocket,1280,/Badge/495104.png,/game/23744,2024-08-07T19:56:20.000000,1.2
2024-01-17 22:54:34,1,106734,Legendary Ice Bird,Capture Articuno in Seafoam Islands,116557,10,12,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,2116,/Badge/116557.png,/game/16195,2024-01-17T22:54:34.000000,1.2
2024-08-04 12:46:12,1,164693,The Lost Princess,Complete The Lost Princess event.,185439,5,6,,Alena,Legend of Mana,/Images/074533.png,11288,PlayStation,720,/Badge/185439.png,/game/11288,2024-08-04T12:46:12.000000,1.2
2023-06-23 13:11:59,1,4625,Sorry to Burst Your Bubble,Defeat Burst Man,125500,5,6,progression,Crystalsnow,Mega Man 7,/Images/024525.png,469,SNES/Super Famicom,1066,/Badge/125500.png,/game/469,2023-06-23T13:11:59.000000,1.2
2022-11-15 21:00:59,1,35690,Throwing the Player a Bone,"Complete Regular Puzzles E, F, G and H of Page 3.",36592,5,6,progression,Dexterspet,Picross NP Vol. 1,/Images/024811.png,3362,SNES/Super Famicom,3515,/Badge/36592.png,/game/3362,2022-11-15T21:00:59.000000,1.2
2023-04-30 00:27:09,1,5146,Here Comes the Landlord,Collect all 6 Golden Coins,362008,10,12,progression,coczero,Super Mario Land 2: 6 Golden Coins,/Images/057183.png,540,Game Boy,2634,/Badge/362008.png,/game/540,2023-04-30T00:27:09.000000,1.2
2022-11-17 22:05:05,1,106094,Mega Video Game God,"Complete ""Hard Level 02"".",115641,5,6,progression,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,135,/Badge/115641.png,/game/15988,2022-11-17T22:05:05.000000,1.2
2022-11-17 19:55:00,1,106085,Just Like Ash V,Defeat Koga in ''Gym Battle 05'' and obtain the SOULBadge.,115583,5,6,progression,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,80,/Badge/115583.png,/game/15988,2022-11-17T19:55:00.000000,1.2
2016-04-29 10:55:20,1,11836,Bronze Rank,Get Bronze Rank.,309097,5,6,,tuteur51,Pokemon Mystery Dungeon: Red Rescue Team,/Images/050264.png,2816,Game Boy Advance,443,/Badge/309097.png,/game/2816,2016-04-29T10:55:20.000000,1.2
2023-07-03 18:19:47,1,212520,Burgh's Challenge,"Defeat Lt. Surge at Vermilion Gym (Lv 24 cap and Set Mode) using up to 3 Pokemon among Whirlipede, Swadloon and Dwebble (no duplicate) without using items",236175,10,12,missable,affftedio,~Hack~ Pokemon Unova Red,/Images/056287.png,8887,Game Boy,1505,/Badge/236175.png,/game/8887,2023-07-03T18:19:47.000000,1.2
2023-08-27 22:07:12,1,289358,Never Tell Me the Odds!,"Complete ""Falcon Flight"" on Story Mode whilst achieving True Jedi (No Multipliers)",320938,5,6,missable,BatFastardJordy,LEGO Star Wars II: The Original Trilogy,/Images/064177.png,3124,PlayStation 2,1579,/Badge/320938.png,/game/3124,2023-08-27T22:07:12.000000,1.2
2024-03-28 22:37:41,1,53018,How'd this get in here?,Find a Key in a strange location.,54739,10,12,progression,DrackosFlare,Uninvited,/Images/060937.png,2056,NES/Famicom,1589,/Badge/54739.png,/game/2056,2024-03-28T22:37:41.000000,1.2
2024-08-04 12:59:24,1,164672,The Little Sorcerers,Complete The Little Sorcerers event.,185418,5,6,,Alena,Legend of Mana,/Images/074533.png,11288,PlayStation,730,/Badge/185418.png,/game/11288,2024-08-04T12:59:24.000000,1.2
2022-02-04 23:03:59,1,136501,Demon Seeds,Destroy all 6 Dragon's Eggs,151219,5,6,,hardt,Devil's Crush: Naxat Pinball,/Images/040932.png,2291,PC Engine/TurboGrafx-16,197,/Badge/151219.png,/game/2291,2022-02-04T23:03:59.000000,1.2
2023-04-14 10:41:31,1,74106,Emerald Temple - Clear,Complete stages 7-9,79400,5,6,progression,televandalist,Buster Bros.,/Images/024228.png,13184,PC Engine CD/TurboGrafx-CD,836,/Badge/79400.png,/game/13184,2023-04-14T10:41:31.000000,1.2
2024-05-12 15:11:27,1,29405,Stage 27 - RAIN,Finish Stage 27.,174166,5,6,progression,Celdia,Daedalian Opus,/Images/051854.png,6906,Game Boy,654,/Badge/174166.png,/game/6906,2024-05-12T15:11:27.000000,1.2
2022-11-17 00:56:13,1,105957,Party Is The Best,"Catch all unique wild Pokemon in ''Easy Level 06'' in one session. (Rattata, Spearow, and Ekans)",115430,5,6,,Blazekickn,~Hack~ Pokemon FireRed: VR Missions,/Images/032827.png,15988,Game Boy Advance,30,/Badge/115430.png,/game/15988,2022-11-17T00:56:13.000000,1.2
2023-10-09 10:02:52,1,55114,"Does He Drink Tea, Earl Grey, Hot?",Finish day 2 without drinking coffee,57393,5,6,,meleu,~Homebrew~ Zooming Secretary,/Images/072132.png,4650,NES/Famicom,1985,/Badge/57393.png,/game/4650,2023-10-09T10:02:52.000000,1.2
2016-04-28 12:34:09,1,11833,Little strokes fell great Oaks,1.000 Poke stored in the Bank.,309179,5,6,,tuteur51,Pokemon Mystery Dungeon: Red Rescue Team,/Images/050264.png,2816,Game Boy Advance,428,/Badge/309179.png,/game/2816,2016-04-28T12:34:09.000000,1.2
2022-12-27 04:44:20,1,86042,Return to Hong-Kong,Finish Mission 4.,350336,5,6,progression,salvadorc17,Metal Slug 2: Super Vehicle-001/II,/Images/086571.png,11825,Arcade,282,/Badge/350336.png,/game/11825,2022-12-27T04:44:20.000000,1.2
2024-01-25 14:36:29,1,257504,Rematch Time - Giovanni,"Defeat Giovanni's Rematch Team, Set Mode Active",420669,5,6,,Delmaru,~Hack~ Twitch Plays Pokemon: Anniversary Red,/Images/094381.png,17399,Game Boy,587,/Badge/420669.png,/game/17399,2024-01-25T14:36:29.000000,1.2
2015-09-08 19:28:25,1,7915,A Screw Loose,Complete Stage 3.,402892,5,6,progression,jackolantern,Alfred's Adventure,/Images/049212.png,4080,Game Boy Color,2225,/Badge/402892.png,/game/4080,2015-09-08T19:28:25.000000,1.2
2023-06-16 13:28:16,1,236398,Chain Of 2 - Hi,Complete a combo of 2 on Hi speed.,262208,5,6,,wolfman2000,Bomb Disposer,/Images/060437.png,10794,Mega Duck,311,/Badge/262208.png,/game/10794,2023-06-16T13:28:16.000000,1.2
2024-01-17 21:16:28,1,106749,Lost way!,Rescue Selphy in Lost Cave (Island 5),116592,5,6,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,1951,/Badge/116592.png,/game/16195,2024-01-17T21:16:28.000000,1.2
2023-10-09 10:12:45,1,55099,A Title Dating Back to the Renaissance,Finish your 4th day of work,57377,5,6,progression,meleu,~Homebrew~ Zooming Secretary,/Images/072132.png,4650,NES/Famicom,1995,/Badge/57377.png,/game/4650,2023-10-09T10:12:45.000000,1.2
2024-01-17 22:31:40,1,106752,Legendary Ice Dog,Capture Suicune in Rixy Chamber (Island 7),116596,5,6,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,2076,/Badge/116596.png,/game/16195,2024-01-17T22:31:40.000000,1.2
2022-12-20 21:39:43,1,256322,Shark Bait,Complete Mount Wannahockaloogie,284268,5,6,progression,Bryan1150,Finding Nemo,/Images/062776.png,20633,PlayStation 2,1922,/Badge/284268.png,/game/20633,2022-12-20T21:39:43.000000,1.2
2024-04-13 23:41:48,1,186171,[DW1] Locksmith,Buy your first magic key,221394,5,6,,Zyvyn,Dragon Quest I & II | Dragon Warrior I & II,/Images/093949.png,3818,Game Boy Color,813,/Badge/221394.png,/game/3818,2024-04-13T23:41:48.000000,1.2
2023-08-18 20:06:31,1,306510,Mountain Climb,Finish Mission 3 by going through the lower route (Normal difficulty).,339284,5,6,,zxmega,Metal Slug 4,/Images/062443.png,20595,PlayStation 2,1076,/Badge/339284.png,/game/20595,2023-08-18T20:06:31.000000,1.2
2024-01-17 21:57:13,1,106755,Round 1 - Rematch,Defeat Rematch Lorelei at the Pokemon League,116579,5,6,,stfN1337,~Hack~ Pokemon WaterBlue Version,/Images/034761.png,16195,Game Boy Advance,2016,/Badge/116579.png,/game/16195,2024-01-17T21:57:13.000000,1.2
2023-03-31 19:40:19,1,109366,The Beagle Boy,Defeat the Beagle Boys Tower boss.,119436,5,6,progression,BrunoKiko,Donald Duck: Goin' Quackers,/Images/044729.png,16231,Nintendo 64,1952,/Badge/119436.png,/game/16231,2023-03-31T19:40:19.000000,1.2
2023-03-19 21:54:04,1,214366,Maybe if I Do This or That,Beat Stages 21-25 in one session (No Stage Skip),237220,5,6,progression,affftedio,Pyramid Magic,/Images/065133.png,164,Genesis/Mega Drive,1115,/Badge/237220.png,/game/164,2023-03-19T21:54:04.000000,1.2
2024-04-21 21:35:53,1,387260,Gladiator Extra Ball,"On Gladiator, earn an Extra Ball via the Extra Ball hole.",444467,5,6,,AfroRyan,Digital Pinball: Last Gladiators,/Images/083652.png,20455,Saturn,2076,/Badge/444467.png,/game/20455,2024-04-21T21:35:53.000000,1.2
2024-04-07 20:23:54,1,6456,West of the Pesos,Beat World 4,226906,5,6,progression,jackolantern,Speedy Gonzales,/Images/046738.png,3329,Game Boy,384,/Badge/226906.png,/game/3329,2024-04-07T20:23:54.000000,1.2
2024-05-06 16:52:35,1,344685,Was Carnival Night Zone in Town?,Successfully complete the balloon minigame with a score of at least 300. Avoid Gray Balloons!,389636,10,12,,AfroRyan,~Prototype~ Sonic's Edusoft,/Images/067427.png,14394,Master System,225,/Badge/389636.png,/game/14394,2024-05-06T16:52:35.000000,1.2
2024-06-01 23:49:29,1,397267,Very Easy Dragon Coins,Collect 5 Dragon Coins in all eligible levels before activating the Yellow Switch,450047,5,6,missable,dericobanjo,~Hack~ SMW For Your Kids Only,/Images/089427.png,28341,SNES/Super Famicom,2360,/Badge/450047.png,/game/28341,2024-06-01T23:49:29.000000,1.2
2022-12-24 22:34:59,1,256328,"Tell Your Dad, I Said Hi",Complete Treatment Plan,284294,5,6,progression,Bryan1150,Finding Nemo,/Images/062776.png,20633,PlayStation 2,2338,/Badge/284294.png,/game/20633,2022-12-24T22:34:59.000000,1.2
2024-03-16 20:06:06,1,376688,[BL] Stage 1-2,Clear the second stage on the first loop of Black Label.  Two continues allowed in the second stage.,431272,5,6,,clymax,DoDonPachi DaiOuJou,/Images/086167.png,14883,Arcade,191,/Badge/431272.png,/game/14883,2024-03-16T20:06:06.000000,1.2
2023-08-07 19:22:01,1,84363,100% Bentley's Outpost,Collect 600 Gems and 3 Dragon Eggs in Bentley's Outpost,225143,10,12,,ThatAmericanSlacker,Spyro: Year of the Dragon,/Images/089453.png,11267,PlayStation,545,/Badge/225143.png,/game/11267,2023-08-07T19:22:01.000000,1.2
2023-12-10 00:54:40,1,16987,Turtle from Outer Space,Defeat Adamantimi,144390,5,6,,Altomar,Final Fantasy V,/Images/070795.png,1386,SNES/Super Famicom,503,/Badge/144390.png,/game/1386,2023-12-10T00:54:40.000000,1.2
2024-05-24 20:05:28,1,37045,Just Go Ahead,Complete World 4-1 without pressing left!,37826,5,6,,zxmega,~Hack~ Super Mario Bros. Enhanced,/Images/073508.png,1508,SNES/Super Famicom,2130,/Badge/37826.png,/game/1508,2024-05-24T20:05:28.000000,1.2
2022-09-01 16:58:44,1,23281,Deadly Dark Magic,Defeat Arkana in the basement of the Card Shop.,79138,5,6,progression,gcah2006,Yu-Gi-Oh! The Sacred Cards,/Images/096892.png,5117,Game Boy Advance,990,/Badge/79138.png,/game/5117,2022-09-01T16:58:44.000000,1.2
2023-04-10 03:33:04,1,152266,Where's the Race?!,Finish Round 15 on Hard.,171068,10,12,progression,SporyTike,Happy Race,/Images/044083.png,17598,Watara Supervision,303,/Badge/171068.png,/game/17598,2023-04-10T03:33:04.000000,1.2
2023-06-09 00:47:55,1,242701,They told me right was the correct way!,Survive for 8 seconds without pressing left.,269397,10,12,,AmanankaTotoso,~Homebrew~ nnnnnn,/Images/063210.png,16376,NES/Famicom,2335,/Badge/269397.png,/game/16376,2023-06-09T00:47:55.000000,1.2
2024-01-22 01:39:23,1,295417,Hardcore Workout,Gain 2000 or more Hitpoints from a successful dungeon crawl.,327598,10,12,,TheMysticalOne,Ultima I: The First Age of Darkness,/Images/068874.png,13926,Apple II,84,/Badge/327598.png,/game/13926,2024-01-22T01:39:23.000000,1.2
2024-08-09 18:59:06,1,454416,Blax,Defeat Blax,514021,5,6,progression,Yurana,~Hack~ Pokemon Battle Ultimate,/Images/100742.png,30709,Game Boy Advance,1339,/Badge/514021.png,/game/30709,2024-08-09T18:59:06.000000,1.2
2023-06-22 13:36:15,1,232099,Treasure Hunter I,Open at least five chests throughout the game,257326,5,6,,televandalist,Last Imperial Prince,/Images/048992.png,9373,PC-FX,1003,/Badge/257326.png,/game/9373,2023-06-22T13:36:15.000000,1.2
2023-11-29 17:43:30,1,354010,Perfect Shifter,Complete Level 2 in 11 shifts or less,398821,5,6,,Snow,PHANTOM SHIFT,/Images/082183.png,25681,WASM-4,2707,/Badge/398821.png,/game/25681,2023-11-29T17:43:30.000000,1.2
2022-12-29 00:46:48,1,219907,"Instant Ed, Just Add Water","Collect all jawbreakers in ""Rebel Robot Ranch.""",243275,5,6,,LogicalFallacy,"Ed, Edd n Eddy: The Mis-Edventures",/Images/062667.png,19195,PlayStation 2,473,/Badge/243275.png,/game/19195,2022-12-29T00:46:48.000000,1.2
2023-12-10 00:17:54,1,16984,Home Sweet Home,Visit Butz hometown and have some fond memories,144387,5,6,missable,Altomar,Final Fantasy V,/Images/070795.png,1386,SNES/Super Famicom,495,/Badge/144387.png,/game/1386,2023-12-10T00:17:54.000000,1.2
2023-01-13 17:05:21,1,31153,The Cheerfully Electrifying Man,Earn the Dynamo badge.,101271,10,12,progression,Brian,Pokemon Sapphire Version,/Images/034449.png,791,Game Boy Advance,2561,/Badge/101271.png,/game/791,2023-01-13T17:05:21.000000,1.2
2022-09-01 19:33:11,1,23284,Card Shark,Win a locator card from Mako Tsunami.,79142,5,6,progression,gcah2006,Yu-Gi-Oh! The Sacred Cards,/Images/096892.png,5117,Game Boy Advance,1026,/Badge/79142.png,/game/5117,2022-09-01T19:33:11.000000,1.2
2024-05-13 19:39:20,1,5072,Milk Maid,Defeat Whitney and gain the Plain Badge.,174732,10,12,progression,dude1286,Pokemon Gold Version,/Images/034452.png,576,Game Boy Color,874,/Badge/174732.png,/game/576,2024-05-13T19:39:20.000000,1.2
2021-07-07 23:14:41,1,8460,Extinguisher,Reach FireMan.EXE with at least one use of IceBlock remaining,144693,10,12,missable,Scootaloo,Mega Man Battle Network,/Images/091410.png,575,Game Boy Advance,2086,/Badge/144693.png,/game/575,2021-07-07T23:14:41.000000,1.2
2023-01-26 03:44:12,1,11342,Thunder Landing,[1P Only] Clear Area 1 without dying,52656,10,12,,SirVG,Super C | Probotector II: Return of the Evil Forces,/Images/010341.png,1989,NES/Famicom,825,/Badge/52656.png,/game/1989,2023-01-26T03:44:12.000000,1.2
2023-04-10 04:02:39,1,152269,Capture the Flag,Finish Round 25 on Hard.,171071,25,30,progression,SporyTike,Happy Race,/Images/044083.png,17598,Watara Supervision,338,/Badge/171071.png,/game/17598,2023-04-10T04:02:39.000000,1.2
2022-01-29 22:07:21,1,487,Crossing the Bridge,Complete Round 4 without using any cheat codes,96905,5,6,progression,GamerPupUK,Streets of Rage,/Images/039151.png,55,Genesis/Mega Drive,61,/Badge/96905.png,/game/55,2022-01-29T22:07:21.000000,1.2
2023-01-13 17:01:36,1,31147,You Aren't Half Bad,Defeat Brendan or May for the second time.,101276,5,6,progression,Brian,Pokemon Sapphire Version,/Images/034449.png,791,Game Boy Advance,2551,/Badge/101276.png,/game/791,2023-01-13T17:01:36.000000,1.2
2022-12-29 00:18:19,1,219898,"Edzilla, King Of The Monsters","Complete the scam ""Edzilla.""",243266,5,6,,LogicalFallacy,"Ed, Edd n Eddy: The Mis-Edventures",/Images/062667.png,19195,PlayStation 2,468,/Badge/243266.png,/game/19195,2022-12-29T00:18:19.000000,1.2
2023-10-28 02:10:07,1,163797,Untouchable,Complete Any Two Stages in a Row Without Losing a Life,184292,10,12,,BigWeedSmokerMan,Tasac 2010,/Images/060087.png,17632,Watara Supervision,395,/Badge/184292.png,/game/17632,2023-10-28T02:10:07.000000,1.2
2024-04-10 16:58:03,1,38894,Master of Water,Defeat Misty and obtain the Cascade Badge.,39506,10,12,progression,Delmaru,~Hack~ Pokemon Ultra Violet Version,/Images/042470.png,6643,Game Boy Advance,694,/Badge/39506.png,/game/6643,2024-04-10T16:58:03.000000,1.2
